ISO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,ASSOC_ACTOR_1,INTER1,ACTOR2,ASSOC_ACTOR_2,INTER2,INTERACTION,REGION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,SOURCE_SCALE,FATALITIES
840,USA1680,1680,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Students (United States); Government of the United States (2017-),6,,,0,60,North America,United States,Illinois,Cook,,Chicago,41.85,-87.65,1,WGN Channel 9,Subnational,0
840,USA1684,1684,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Women (United States); BLM: Black Lives Matter,6,,,0,60,North America,United States,Massachusetts,Suffolk,,Boston,42.359,-71.064,1,WHDH Channel 7,Subnational,0
840,USA1703,1703,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Wisconsin,Waukesha,,Menomonee Falls,43.179,-88.117,1,WISN12,Subnational,0
840,USA1728,1728,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),6,,,0,60,North America,United States,Kentucky,Franklin,,Frankfort,38.201,-84.874,1,WLKY,Subnational,0
840,USA1731,1731,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Kentucky,Jefferson,,Louisville,38.254,-85.759,1,WLKY,Subnational,0
840,USA1750,1750,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Tennessee,Shelby,,Memphis,35.15,-90.049,1,WMC5,Subnational,0
840,USA1783,1783,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),6,,,0,60,North America,United States,Florida,Broward,,Fort Lauderdale,26.122,-80.138,1,WSVN,Subnational,0
840,USA1792,1792,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Lawyers (United States),6,,,0,60,North America,United States,Virginia,Portsmouth,,Portsmouth,36.835,-76.298,1,WTKR3,Subnational,0
840,USA1798,1798,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Maryland,Montgomery,,Silver Spring,38.991,-77.026,1,WUSA9,National,0
840,USA1804,1804,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,North Carolina,New Hanover,,Wilmington,34.226,-77.945,1,WWAY-TV 3,Subnational,0
840,USA2270,2270,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Wyoming,Campbell,,Gillette,44.283,-105.505,1,Torrington Telegram,Subnational,0
840,USA2302,2302,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Washington,King,,Seattle,47.606,-122.333,1,AP; King5,Subnational-International,0
840,USA3229,3229,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Indiana,Marion,,Indianapolis,39.769,-86.158,1,Indianapolis Star,Subnational,0
840,USA11073,11073,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Kentucky,Marshall,,Benton,36.857,-88.35,1,Paducah Sun,Subnational,0
840,USA11074,11074,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,South Carolina,Oconee,,Walhalla,34.765,-83.064,1,Telegraph (Alton),National,0
840,USA11075,11075,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,Virginia,Winchester,,Winchester,39.186,-78.163,1,Winchester Star,Subnational,0
840,USA11692,11692,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New York,Nassau,,East Meadow,40.714,-73.559,1,Island Now; Crowd Counting Consortium,Other-Subnational,0
840,USA12203,12203,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,New York,Albany,,Albany,42.65,-73.759,1,Times Union (Albany); Crowd Counting Consortium,Other-Subnational,0
840,USA12204,12204,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Pro-Police Group (United States),6,,,0,60,North America,United States,New York,Madison,,Oneida Lake,43.205,-75.923,1,NewsChannel 9; Crowd Counting Consortium,Other-Subnational,0
840,USA12205,12205,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Wisconsin,Price,,Phillips,45.697,-90.4,1,Crowd Counting Consortium; WAOW9,Other-Subnational,0
840,USA12703,12703,16-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Colorado,Delta,,Paonia,38.87,-107.591,1,Delta County Independent,Subnational,0
840,USA11,11,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Georgia,Dougherty,,Albany,31.578,-84.156,1,Albany Herald; Count Love,Other-Subnational,0
840,USA12,12,17-Jun-2020,2020,1,Protests,Protest with intervention,Protesters (United States),,6,Police Forces of the United States (2017-),,1,16,North America,United States,South Carolina,Charleston,,Charleston,32.777,-79.931,1,Live 5 (Charleston); MyTV Charleston,Subnational,0
840,USA28,28,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New York,Kings,,New York-Brooklyn,40.69,-73.986,1,ABC7 (New York); Crowd Counting Consortium; Gothamist,Other-Subnational,0
840,USA44,44,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Oregon,Washington,,Hillsboro,45.523,-122.99,1,Count Love; Portland Tribune,Other-Subnational,0
840,USA45,45,17-Jun-2020,2020,1,Protests,Excessive force against protesters,Protesters (United States),BLM: Black Lives Matter,6,Sole Perpetrator (United States),,3,36,North America,United States,Oregon,Multnomah,,Portland,45.523,-122.676,1,News 10 (Medford); KATU,Subnational,0
840,USA46,46,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Utah,Salt Lake,,Salt Lake City,40.778,-111.888,1,Salt Lake Tribune; Fox13 (Salt Lake City); Count Love,Other-Subnational,0
840,USA73,73,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,San Luis Obispo,,San Luis Obispo,35.283,-120.659,1,Dallas Morning News; Count Love,Other-National,0
840,USA91,91,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Illinois,Cook,,Chicago,41.85,-87.65,1,Chicago Tribune; ABC7 Chicago; Twitter; Southern Illinoisan; AP,New media-Subnational,0
840,USA92,92,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Health Workers (United States),6,,,0,60,North America,United States,Missouri,Jackson,,Kansas City,39.101,-94.579,1,Fox4 Kansas City; KCTV5,Subnational,0
840,USA93,93,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Missouri,Saint Louis City,,Saint Louis,38.627,-90.191,1,St. Louis American; St. Louis Post-Dispatch,Subnational,0
840,USA370,370,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Washington,King,,Seattle-CHOP,47.617,-122.319,1,AP; Q13 Fox,Subnational-International,0
840,USA502,502,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; LGBT (United States),6,,,0,60,North America,United States,New York,Queens,,New York-Queens,40.731,-73.796,1,QNS; Crowd Counting Consortium,Other-Subnational,0
840,USA521,521,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Christian Group (United States),6,,,0,60,North America,United States,Ohio,Franklin,,Grove City,39.882,-83.093,1,ABC6 (Columbus); 10TV,Subnational,0
840,USA596,596,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,Protesters (United States),BLM: Black Lives Matter,6,66,North America,United States,California,Napa,,Napa,38.297,-122.287,1,ABC7 (San Francisco),Subnational,0
840,USA613,613,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Labour Group (United States); BLM: Black Lives Matter,6,,,0,60,North America,United States,District of Columbia,District of Columbia,,Washington DC,38.89,-77.009,1,AFSCME,Other,0
840,USA647,647,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Lawyers (United States); BLM: Black Lives Matter,6,,,0,60,North America,United States,Georgia,DeKalb,,Decatur,33.775,-84.296,1,Atlanta Journal Constitution,Subnational,0
840,USA651,651,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Georgia,Fulton,,Atlanta,33.756,-84.39,1,Atlanta Journal Constitution,Subnational,0
840,USA674,674,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Illinois,Saint Clair,,Belleville,38.52,-89.987,1,Belleville News-Democrat,Subnational,0
840,USA710,710,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,North Carolina,Durham,,Durham,35.994,-78.899,1,CBS17,Subnational,0
840,USA751,751,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Tennessee,Hamilton,,Chattanooga,35.046,-85.31,1,Channel 3 (Chattanooga),Subnational,0
840,USA755,755,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Connecticut,Hartford,,Suffield,41.982,-72.651,1,Channel 3 (Hartford),Subnational,0
840,USA787,787,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Missouri,Boone,,Columbia,38.952,-92.334,1,Columbia Missourian,Subnational,0
840,USA796,796,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),6,,,0,60,North America,United States,Tennessee,Shelby,,Memphis,35.15,-90.049,1,Commercial Appeal,Subnational,0
840,USA797,797,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),6,,,0,60,North America,United States,Tennessee,Davidson,,Nashville,36.166,-86.784,1,Commercial Appeal,Subnational,0
840,USA812,812,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Migrants (International),6,,,0,60,North America,United States,New Jersey,Mercer,,Princeton,40.356,-74.669,1,Count Love,Other,0
840,USA818,818,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Migrants (International),6,,,0,60,North America,United States,New Jersey,Essex,,Newark,40.736,-74.173,1,Count Love,Other,0
840,USA819,819,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Migrants (International),6,,,0,60,North America,United States,New Jersey,Mercer,,Trenton,40.221,-74.759,1,Count Love,Other,0
840,USA821,821,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Migrants (International),6,,,0,60,North America,United States,New Jersey,Union,,Elizabeth,40.666,-74.194,1,Count Love,Other,0
840,USA822,822,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Migrants (International),6,,,0,60,North America,United States,New Jersey,Essex,,Orange,40.771,-74.233,1,Count Love,Other,0
840,USA835,835,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Illinois,Lake,,Round Lake Beach,42.371,-88.091,1,Daily Herald (Arlington Heights),Subnational,0
840,USA855,855,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Students (United States); BLM: Black Lives Matter,6,,,0,60,North America,United States,New Jersey,Camden,,Camden,39.926,-75.119,1,Delaware State News,National,0
840,USA871,871,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Oceana,,Shelby,43.612,-86.364,1,Detroit Free Press,Subnational,0
840,USA881,881,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Michigan,Wayne,,Detroit,42.335,-83.048,1,Detroit News,Subnational,0
840,USA891,891,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,California,San Diego,,San Diego,32.717,-117.166,1,Facebook,New media,0
840,USA949,949,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),6,,,0,60,North America,United States,Maryland,Baltimore City,,Baltimore,39.29,-76.612,1,Fox45 (Baltimore),Subnational,0
840,USA999,999,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Massachusetts,Franklin,,Greenfield,42.588,-72.599,1,Greenfield Recorder,Subnational,0
840,USA1041,1041,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Indiana,Marion,,Indianapolis,39.769,-86.158,1,Indianapolis Star,Subnational,0
840,USA1065,1065,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),6,,,0,60,North America,United States,Alaska,Juneau,,Juneau,58.303,-134.421,1,Juneau Empire,Subnational,0
840,USA1114,1114,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Christian Group (United States),6,,,0,60,North America,United States,North Carolina,Madison,,Mars Hill,35.827,-82.549,1,KDKA2,National,0
840,USA1130,1130,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),6,,,0,60,North America,United States,Nebraska,Lancaster,,Lincoln,40.808,-96.7,1,KETV Channel 7,Subnational,0
840,USA1185,1185,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Marin,,Marin City,37.869,-122.509,1,KRON4,Subnational,0
840,USA1186,1186,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Labour Group (United States),6,,,0,60,North America,United States,California,Alameda,,Oakland,37.804,-122.271,1,KRON4,Subnational,0
840,USA1203,1203,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Los Angeles,,Los Angeles,34.043,-118.25,1,KTLA5,Subnational,0
840,USA1232,1232,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; NAACP: National Association for the Advancement of Colored People; African American Group (United States),6,,,0,60,North America,United States,Nevada,Clark,,Las Vegas,36.175,-115.137,1,Las Vegas Review-Journal,Subnational,0
840,USA1285,1285,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Wisconsin,Milwaukee,,Milwaukee,43.038,-87.906,1,Milwaukee Journal Sentinel,Subnational,0
840,USA1303,1303,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,South Carolina,Charleston,,Charleston,32.777,-79.931,1,MyTV Charleston,Subnational,0
840,USA1315,1315,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Marin,,Larkspur,37.934,-122.535,1,NBC Bay Area,Subnational,0
840,USA1320,1320,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,California,Contra Costa,,Walnut Creek,37.906,-122.065,1,NBC Bay Area,Subnational,0
840,USA1322,1322,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Wisconsin,Dane,,Madison,43.075,-89.384,1,NBC15,Subnational,0
840,USA1339,1339,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Pro-Police Group (United States),6,,,0,60,North America,United States,Florida,Miami-Dade,,Miami,25.765,-80.194,1,NBC6 (Miami),Subnational,0
840,USA1412,1412,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Pennsylvania,Dauphin,,Harrisburg,40.273,-76.888,1,Patriot-News,Subnational,0
840,USA1444,1444,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States),6,,,0,60,North America,United States,Ohio,Portage,,Kent,41.154,-81.358,1,Record-Courier,Subnational,0
840,USA1456,1456,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Virginia,Richmond,,Richmond,37.539,-77.434,1,Roanoke Times,Subnational,0
840,USA1498,1498,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,South Carolina,Spartanburg,,Spartanburg,34.95,-81.932,1,Spartanburg Herald-Journal,Subnational,0
840,USA1509,1509,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Minnesota,Stearns,,Saint Cloud,45.561,-94.162,1,St. Cloud Times,Subnational,0
840,USA1512,1512,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Missouri,Saint Louis,,Clayton,38.642,-90.323,1,St. Louis American,Subnational,0
840,USA1539,1539,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Florida,Pinellas,,Saint Petersburg,27.767,-82.641,1,Tampa Bay Times,Subnational,0
840,USA1554,1554,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),LGBT (United States),6,,,0,60,North America,United States,Louisiana,Orleans,,New Orleans,29.955,-90.075,1,Times-Picayune,Subnational,0
840,USA1562,1562,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Louisiana,Orleans,,New Orleans,29.955,-90.075,1,Times-Picayune,Subnational,0
840,USA1569,1569,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Louisiana,Rapides,,Alexandria,31.311,-92.445,1,Town Talk,Subnational,0
840,USA1598,1598,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Massachusetts,Hampshire,,Northampton,42.325,-72.641,1,Valley Post,Subnational,0
840,USA1612,1612,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Health Workers (United States); BLM: Black Lives Matter,6,,,0,60,North America,United States,Louisiana,East Baton Rouge,,Baton Rouge,30.447,-91.189,1,WAFB Channel 9,Subnational,0
840,USA1646,1646,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),6,,,0,60,North America,United States,Illinois,Sangamon,,Springfield,39.782,-89.648,1,WCIA3,Subnational,0
840,USA1653,1653,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,North Carolina,Mecklenburg,,Charlotte,35.227,-80.843,1,WCNC Charlotte,Subnational,0
840,USA1690,1690,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Vermont,Chittenden,,Burlington,44.476,-73.212,1,WHDH Channel 7,National,0
840,USA1693,1693,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,Protesters (United States),Unidentified Communal Militia (United States),6,66,North America,United States,Virginia,Rockingham,,Elkton,38.408,-78.624,1,Daily News Online; WHSV-TV3; Count Love,Other-Subnational,0
840,USA1695,1695,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Kansas,Sedgwick,,Wichita,37.687,-97.331,1,Wichita Eagle,Subnational,0
840,USA1721,1721,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Wisconsin,Dane,,Verona,42.991,-89.533,1,WKOW27,Subnational,0
840,USA1729,1729,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),6,,,0,60,North America,United States,Kentucky,Franklin,,Frankfort,38.201,-84.874,1,WLKY,Subnational,0
840,USA1730,1730,17-Jun-2020,2020,1,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,6,Police Forces of the United States (2017-),,1,16,North America,United States,Kentucky,Jefferson,,Louisville,38.254,-85.759,1,WLKY,Subnational,0
840,USA2303,2303,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Washington,King,,Seattle,47.606,-122.333,1,King5; AP,Subnational-International,0
840,USA4305,4305,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Students (United States),6,,,0,60,North America,United States,Colorado,El Paso,,Colorado Springs,38.834,-104.821,1,Coloradoan,Subnational,0
840,USA11693,11693,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Pro-Police Group (United States),6,,,0,60,North America,United States,Massachusetts,Middlesex,,Burlington,42.506,-71.195,1,WHDH Channel 7; Crowd Counting Consortium,Other-Subnational,0
840,USA11694,11694,17-Jun-2020,2020,2,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; DEM: Democratic Party,6,,,0,60,North America,United States,California,Orange,,Laguna Woods,33.61,-117.725,1,Los Angeles Times; Crowd Counting Consortium,Other-Subnational,0
840,USA11695,11695,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,Protesters (United States),,6,66,North America,United States,Texas,Midland,,Midland,31.997,-102.078,1,Twitter,New media,0
840,USA11696,11696,17-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Rhode Island,Providence,,Providence,41.824,-71.412,1,Crowd Counting Consortium; ABC6 (New Bedford),Other-Subnational,0
840,USA11697,11697,17-Jun-2020,2020,1,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,6,Police Forces of the United States (2017-),,1,16,North America,United States,North Carolina,New Hanover,,Wilmington,34.226,-77.945,1,WWAY-TV 3; Crowd Counting Consortium,Other-Subnational,0
840,USA13,13,18-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Florida,Alachua,,Gainesville,29.652,-82.327,1,Count Love; Gainesville Sun,Other-Subnational,0
840,USA14,14,18-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Christian Group (United States); BLM: Black Lives Matter,6,,,0,60,North America,United States,Florida,Bay,,Lynn Haven,30.246,-85.648,1,Count Love; WJHG,Other-Subnational,0
840,USA29,29,18-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New York,Kings,,New York-Brooklyn,40.69,-73.986,1,Gothamist; Crowd Counting Consortium,Other-Subnational,0
840,USA30,30,18-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New York,New York,,New York-Manhattan,40.783,-73.966,1,News12 (Bronx); Crowd Counting Consortium; Gothamist,Other-Subnational,0
840,USA31,31,18-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New York,Queens,,New York-Queens,40.731,-73.796,1,Crowd Counting Consortium; Gothamist,Other-Subnational,0
840,USA47,47,18-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Colorado,Denver,,Denver,39.739,-104.991,1,Denver Post; Denverite,Subnational,0
840,USA48,48,18-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,Protesters (United States),,6,66,North America,United States,Oregon,Lane,,Eugene,44.052,-123.087,1,Register-Guard; Count Love,Other-Subnational,0
840,USA49,49,18-Jun-2020,2020,1,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,6,Police Forces of the United States (2017-),,1,16,North America,United States,Oregon,Multnomah,,Portland,45.523,-122.676,1,KOIN6; KATU,Subnational,0
840,USA62,62,18-Jun-2020,2020,1,Protests,Protest with intervention,Protesters (United States),BLM: Black Lives Matter,6,Police Forces of the United States (2017-),Protesters (United States),1,16,North America,United States,Texas,Denton,,Pilot Point,33.397,-96.96,1,Count Love; Denton Record-Chronicle,Other-Subnational,0
840,USA80,80,18-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,New Mexico,Santa Fe,,Santa Fe,35.688,-105.939,1,Count Love; Santa Fe New Mexican; KOB4,Other-Subnational,0
840,USA94,94,18-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),,6,,,0,60,North America,United States,Missouri,Pettis,,Sedalia,38.704,-93.229,1,KCTV5; ABC17,Subnational,0
840,USA105,105,18-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),6,,,0,60,North America,United States,Wisconsin,Racine,,Burlington,42.678,-88.276,1,WISN12; Milwaukee Journal Sentinel,Subnational,0
840,USA106,106,18-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Wisconsin,Milwaukee,,Wauwatosa,43.05,-88.008,1,WISN12; Milwaukee Journal Sentinel,Subnational,0
840,USA190,190,18-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),Latinx Group (United States),6,,,0,60,North America,United States,Utah,Salt Lake,,Salt Lake City,40.778,-111.888,1,Salt Lake Tribune; Count Love,Other-Subnational,0
840,USA241,241,18-Jun-2020,2020,1,Riots,Violent demonstration,Rioters (United States),BLM: Black Lives Matter,5,,,0,50,North America,United States,Oregon,Multnomah,,Portland,45.523,-122.676,1,KOIN6; KATU; CNN,Subnational-National,0
840,USA247,247,18-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; LGBT (United States),6,,,0,60,North America,United States,Tennessee,Putnam,,Cookeville,36.163,-85.502,1,Count Love; Herald-Citizen,Other-Subnational,0
840,USA371,371,18-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Washington,King,,Seattle-CHOP,47.617,-122.319,1,Q13 Fox; AP,Subnational-International,0
840,USA386,386,18-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,6,,,0,60,North America,United States,Oregon,Benton,,Corvallis,44.565,-123.262,1,Count Love; Oregonian,Other-Subnational,0
840,USA480,480,18-Jun-2020,2020,1,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; Students (United States); Teachers (United States),6,,,0,60,North America,United States,Connecticut,Hartford,,Hartford,41.767,-72.676,1,Crowd Counting Consortium; Hartford Courant,Other-Subnational,0
